Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Latitude,Longitude,ReferredaFriend,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,StatusID,AvgRevenue,EngagementScore,ServiceCount,HighValueCustomer,Churn,Recommendation
1,20,1,0,1,0,0,38.522328,-122.97932,1,1,8,0,1,5.34,0,1,2,42,1,0,0,0,0,0,1,1,0,0,0,75.0,162,70.32777777777778,600.0,3,0,1,Encourage long-term contract with benefits
1,35,0,0,0,0,0,39.134075,-123.23422,0,0,6,0,1,41.16,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,44.75,4036,38.707142857142856,268.5,0,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,41,0,0,1,0,0,39.222323,-122.985488,1,1,11,4,1,24.83,0,1,1,30,0,0,0,0,0,0,0,1,0,1,0,44.05,6455,40.30833333333333,484.54999999999995,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,30,0,0,0,0,0,40.965011,-124.015255,0,0,70,1,1,10.21,1,1,2,52,1,1,1,1,1,1,1,1,1,0,1,115.55,3303,114.47323943661972,8088.5,6,0,1,Offer discount or cheaper plan options
0,27,1,0,0,0,0,40.94338,-123.831799,0,0,18,0,1,24.4,1,1,2,71,0,0,0,0,1,0,1,1,0,1,0,85.2,58,81.78421052631579,1533.6000000000001,3,0,1,Offer discount or cheaper plan options
0,35,0,0,1,0,0,40.372532,-123.525626,1,1,34,0,1,43.33,1,1,2,16,0,0,0,0,1,1,1,1,0,1,0,97.65,6477,91.64428571428572,3320.1000000000004,4,0,1,Offer discount or cheaper plan options
1,54,0,0,1,0,0,33.362575,-117.299644,1,1,47,2,1,7.62,1,1,2,20,0,1,1,1,1,1,1,0,0,1,0,109.55,3148,106.76145833333334,5148.849999999999,4,1,1,Offer discount or cheaper plan options
0,50,0,0,1,0,0,40.4785,-124.301372,1,1,39,0,1,35.32,1,1,2,30,0,1,1,1,0,0,0,1,1,1,0,89.55,845,86.86125,3492.45,2,0,1,Offer discount or cheaper plan options
1,42,0,0,0,0,0,40.342928,-124.063329,0,0,1,5,1,48.96,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.45,4461,9.725,19.45,0,1,1,Provide onboarding support and early engagement offers
0,34,0,0,1,0,0,40.7666,-123.80458,0,0,4,5,1,12.43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.35,6583,15.27,81.4,0,0,1,Provide onboarding support and early engagement offers
1,33,0,0,1,0,0,40.210895,-123.86,1,1,59,2,1,10.76,1,1,2,5,0,0,1,0,1,1,1,1,1,1,0,99.5,6901,99.35166666666667,5870.5,4,1,1,Offer discount or cheaper plan options
1,44,0,0,0,0,0,40.89866,-123.539754,0,0,2,0,1,17.25,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,45.0,1597,32.15,90.0,0,1,1,Provide onboarding support and early engagement offers
1,35,0,0,0,0,0,41.950683,-124.097094,0,0,1,5,1,40.51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.15,4003,10.075,20.15,0,0,1,Provide onboarding support and early engagement offers
1,28,1,0,1,0,0,41.444606,-123.471895,0,0,66,1,1,7.28,1,1,2,51,0,1,1,0,1,1,1,1,0,1,1,105.0,3161,106.46641791044776,6930.0,5,1,1,Offer discount or cheaper plan options
1,58,0,0,0,0,0,41.162295,-124.027381,0,0,3,5,1,2.88,0,1,1,17,0,0,0,0,1,0,0,1,0,1,1,54.7,5436,42.3625,164.10000000000002,2,0,1,Provide onboarding support and early engagement offers
0,49,0,0,1,0,0,33.362575,-117.299644,1,1,14,0,1,29.18,1,1,2,19,0,0,1,0,0,1,1,1,0,1,0,87.25,6515,83.90666666666667,1221.5,3,0,1,Offer discount or cheaper plan options
1,38,0,0,1,0,0,38.431407,-120.8421,1,1,10,0,1,11.3,0,1,2,4,0,0,0,0,1,0,0,1,0,1,0,79.95,747,77.92727272727274,799.5,2,1,1,Encourage long-term contract with benefits
0,47,0,0,0,0,0,38.626128,-121.328011,0,0,18,0,1,12.67,1,1,2,23,0,0,0,1,1,0,0,1,0,1,0,88.35,2361,86.27894736842104,1590.3,2,1,1,Offer discount or cheaper plan options
0,34,0,0,0,0,0,38.508735,-121.678813,0,0,9,5,1,10.07,1,1,2,26,0,0,0,0,1,1,1,0,0,1,0,94.75,6203,88.99,852.75,3,0,1,Offer discount or cheaper plan options
1,28,1,0,0,0,0,38.683605,-120.811852,0,0,4,5,1,42.06,1,1,2,58,0,1,0,0,0,0,1,1,0,0,0,78.45,6464,66.01,313.8,3,1,1,Provide onboarding support and early engagement offers
1,43,0,0,0,0,0,38.392821,-121.799917,0,0,4,0,1,13.02,0,1,2,15,0,0,0,0,0,0,0,1,0,1,0,70.2,451,47.589999999999996,280.8,1,1,1,Provide onboarding support and early engagement offers
1,23,1,0,1,0,0,38.434138,-121.30587,1,1,59,2,0,0.0,0,1,1,69,0,1,0,0,0,1,1,1,0,1,0,41.05,6577,40.87833333333333,2421.95,4,0,1,Encourage long-term contract with benefits
1,63,0,0,1,0,0,38.349195,-121.902943,1,1,10,0,1,30.1,1,1,0,29,0,0,0,0,1,0,0,1,0,1,0,85.6,3057,73.98636363636363,856.0,2,1,1,Offer discount or cheaper plan options
1,39,0,0,0,0,0,38.921333,-120.897718,0,0,5,0,1,45.25,0,1,1,22,0,0,1,0,1,1,1,0,1,1,1,70.0,4109,57.9,350.0,3,0,1,Provide onboarding support and early engagement offers
0,51,0,0,0,0,0,38.336216,-120.76901,0,0,1,0,1,43.49,1,1,0,4,0,0,0,0,0,0,0,1,0,1,0,49.95,4530,24.975,49.95,1,0,1,Provide onboarding support and early engagement offers
0,19,1,0,1,0,0,38.875508,-121.765866,1,1,22,0,1,32.11,0,1,2,52,0,0,0,0,0,0,0,1,0,1,0,69.25,4397,67.56521739130434,1523.5,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,34,0,0,1,0,0,38.689174,-121.218435,1,1,41,0,1,15.91,1,1,1,29,0,0,1,0,1,1,1,1,1,1,0,73.0,454,71.45714285714286,2993.0,4,0,1,Monitor customer
0,39,0,0,0,0,0,38.859093,-121.182872,0,0,64,0,1,28.13,1,1,2,18,0,0,1,0,1,1,1,1,1,1,1,100.05,2488,96.21846153846154,6403.2,4,1,1,Offer discount or cheaper plan options
0,27,1,0,0,0,0,38.489273,-120.891614,0,0,18,0,0,0.0,0,1,1,85,0,0,0,0,0,1,1,0,0,1,0,35.0,2598,29.105263157894736,630.0,2,0,1,Encourage long-term contract with benefits
0,20,1,0,0,0,0,38.688764,-121.457596,0,0,1,0,1,35.01,1,1,2,52,0,0,0,0,0,0,0,1,0,0,0,76.0,5805,38.0,76.0,1,0,1,Provide onboarding support and early engagement offers
0,36,0,0,1,0,0,38.470423,-121.114897,1,1,15,0,1,28.3,0,1,0,28,0,0,1,0,1,0,0,1,0,1,0,84.3,1996,81.775,1264.5,2,0,1,Offer discount or cheaper plan options
1,62,0,0,1,0,0,38.578604,-122.024579,1,1,15,0,1,40.7,1,1,2,29,0,0,1,0,1,1,1,1,0,1,0,101.1,4213,94.003125,1516.5,4,0,1,Offer discount or cheaper plan options
1,37,0,0,0,0,0,39.084645,-120.894014,0,0,1,0,1,28.25,1,1,0,9,0,0,0,0,0,0,0,1,0,1,0,50.45,7009,25.225,50.45,1,0,1,Provide onboarding support and early engagement offers
1,20,1,0,0,0,0,39.003358,-121.022539,0,0,12,0,1,28.16,1,1,2,42,0,0,0,1,1,1,1,0,0,1,1,99.95,6806,87.13461538461539,1199.4,3,1,1,Offer discount or cheaper plan options
0,50,0,0,0,0,0,39.279068,-120.414275,0,0,2,0,1,39.62,1,1,2,7,0,0,1,0,1,0,0,1,0,1,0,91.4,6135,64.53333333333333,182.8,2,1,1,Provide onboarding support and early engagement offers
1,28,1,0,0,0,0,38.608405,-121.449942,0,0,4,0,1,42.33,1,1,2,76,0,0,0,1,0,0,1,1,0,0,1,80.8,4866,66.49,323.2,2,1,1,Provide onboarding support and early engagement offers
0,61,0,0,1,0,0,38.517295,-121.439819,1,1,16,0,1,37.83,1,1,0,26,0,1,0,0,1,1,1,1,0,1,0,100.0,6672,90.27941176470588,1600.0,5,0,1,Offer discount or cheaper plan options
1,53,0,0,0,0,0,38.542532,-121.378826,0,0,1,0,1,15.91,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20.55,1340,10.275,20.55,0,1,1,Provide onboarding support and early engagement offers
1,30,0,0,0,0,0,38.486938,-121.395805,0,0,5,0,1,36.52,1,1,2,27,0,1,1,0,0,0,0,1,0,1,0,85.3,3416,70.69166666666666,426.5,2,0,1,Provide onboarding support and early engagement offers
0,19,1,0,0,0,0,38.494832,-121.529447,0,0,4,0,1,41.12,0,1,2,42,0,0,0,0,0,0,1,0,0,0,0,70.4,365,56.2,281.6,1,0,1,Provide onboarding support and early engagement offers
1,27,1,0,0,0,0,38.646096,-121.442433,0,0,37,0,1,30.72,1,1,2,42,0,0,0,1,1,1,1,1,0,0,0,98.8,5667,91.46184210526316,3655.6,4,0,1,Offer discount or cheaper plan options
1,36,0,0,1,0,0,38.715498,-121.363411,1,1,13,0,1,2.92,1,1,2,21,0,0,0,0,0,0,0,1,0,1,1,74.4,6811,64.05357142857143,967.2,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,35,0,0,0,0,0,38.585826,-121.376263,0,0,24,0,1,37.69,1,1,2,18,0,0,1,0,1,1,1,1,0,1,0,98.75,6058,96.292,2370.0,4,0,1,Offer discount or cheaper plan options
1,52,0,0,1,0,0,38.982373,-122.047751,1,1,61,0,1,46.95,1,1,0,21,1,1,0,0,1,1,1,1,1,1,0,106.0,6875,105.60806451612903,6466.0,6,0,1,Offer discount or cheaper plan options
1,21,1,0,0,0,0,39.396585,-121.38029,0,0,41,0,1,47.74,1,1,2,48,0,1,1,0,1,1,1,1,0,1,0,104.7,5391,103.48571428571428,4292.7,5,0,1,Offer discount or cheaper plan options
0,47,0,0,0,0,0,39.461768,-121.195825,0,0,2,5,1,42.55,0,1,1,30,0,1,0,1,0,0,0,1,0,1,1,55.05,3907,34.25,110.1,2,1,1,Provide onboarding support and early engagement offers
0,44,0,0,1,0,0,38.931425,-121.946081,1,1,8,5,1,46.13,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.75,4275,16.11111111111111,158.0,0,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,62,0,0,0,0,0,39.933852,-121.584371,0,0,17,0,1,30.61,0,1,2,7,0,0,1,0,0,0,0,1,0,1,0,76.65,392,72.975,1303.0500000000002,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,49,0,0,0,0,0,39.473896,-121.415927,0,0,2,5,0,0.0,0,1,1,21,1,1,0,0,0,1,1,1,0,1,0,42.6,6286,24.133333333333336,85.2,5,0,1,Provide onboarding support and early engagement offers
0,45,0,0,0,0,0,39.424957,-122.039307,0,0,29,0,1,1.02,0,1,1,19,1,1,1,0,0,1,1,1,0,1,0,68.85,4293,65.68333333333334,1996.6499999999999,5,1,1,Encourage long-term contract with benefits
1,51,0,0,1,0,0,39.58458,-121.093256,1,1,2,0,1,46.92,0,1,2,7,0,0,1,1,0,1,1,1,0,0,1,90.0,4594,63.35,180.0,3,0,1,Provide onboarding support and early engagement offers
0,42,0,0,0,0,0,40.022184,-121.062384,0,0,14,4,1,18.74,0,1,0,20,0,0,1,0,0,0,0,1,0,0,0,75.35,3402,68.39666666666668,1054.8999999999999,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,56,0,0,0,0,0,39.075694,-121.70606,0,0,8,5,1,3.27,1,1,2,6,0,1,0,0,1,1,1,1,0,0,0,100.85,6344,91.0611111111111,806.8,5,0,1,Offer discount or cheaper plan options
0,55,0,0,1,0,0,40.448632,-122.306657,1,1,5,5,1,17.08,0,1,2,10,0,0,0,0,0,0,0,1,0,0,0,69.95,1243,55.025,349.75,1,0,1,Provide onboarding support and early engagement offers
0,50,0,0,1,0,0,41.096569,-121.879082,1,1,63,0,1,1.93,1,1,2,21,0,1,1,0,1,1,1,0,1,1,0,107.5,3331,107.40234375,6772.5,4,1,1,Offer discount or cheaper plan options
1,58,0,0,0,0,0,41.388397,-122.794636,0,0,1,5,1,44.75,0,1,0,12,0,0,0,0,0,0,0,1,0,1,1,45.85,3845,22.925,45.85,1,1,1,Provide onboarding support and early engagement offers
0,44,0,0,1,0,0,39.913777,-122.289984,1,1,53,0,1,30.09,0,1,2,11,1,1,1,0,1,1,1,1,1,1,0,106.1,3005,106.84722222222223,5623.299999999999,6,0,1,Offer discount or cheaper plan options
0,20,1,0,0,0,0,40.336392,-122.448533,0,0,1,5,1,17.23,0,1,2,52,0,1,0,1,1,0,1,1,0,0,0,91.7,4674,45.85,91.7,4,0,1,Provide onboarding support and early engagement offers
0,39,0,0,0,0,0,40.586588,-122.903677,0,0,16,4,1,18.99,1,1,2,30,0,1,1,0,0,1,1,1,0,1,1,95.6,767,91.50882352941177,1529.6,4,1,1,Offer discount or cheaper plan options
1,59,0,0,0,0,0,41.017282,-121.468945,0,0,1,5,1,30.07,1,1,2,26,0,0,0,0,0,0,0,1,0,1,0,74.95,3060,37.475,74.95,1,0,1,Provide onboarding support and early engagement offers
1,62,0,0,0,0,0,40.524535,-122.647172,0,0,66,1,1,25.82,0,1,0,26,0,1,1,0,1,1,1,1,0,0,0,99.5,1782,100.15671641791045,6567.0,5,0,1,Offer discount or cheaper plan options
0,38,0,0,1,0,0,41.816595,-122.948287,1,1,17,4,1,5.4,0,1,2,8,0,0,1,1,1,1,1,1,1,0,0,98.6,4753,94.71944444444445,1676.1999999999998,4,1,1,Offer discount or cheaper plan options
0,54,0,0,0,0,0,40.883853,-122.418258,0,0,7,5,1,2.24,0,1,1,22,0,0,0,1,1,0,0,1,0,1,1,59.5,420,51.99375,416.5,2,0,1,Encourage long-term contract with benefits
0,53,0,0,1,0,0,41.082472,-121.195215,1,1,42,0,1,34.02,0,1,2,18,0,0,0,0,1,0,0,1,0,1,1,77.95,3147,78.69767441860465,3273.9,2,1,1,Encourage long-term contract with benefits
1,33,0,0,0,0,0,32.957195,-117.202542,0,0,30,0,1,30.06,0,1,2,19,0,0,0,0,1,1,1,1,0,1,0,90.25,6063,88.88225806451612,2707.5,4,1,1,Offer discount or cheaper plan options
0,51,0,0,0,0,0,32.957195,-117.202542,0,0,15,4,1,47.57,1,1,1,26,1,0,0,0,0,1,1,1,0,1,0,64.65,5224,62.159375,969.7500000000001,4,0,1,Encourage long-term contract with benefits
1,34,0,0,1,0,0,32.957195,-117.202542,1,1,67,1,1,28.4,1,1,0,10,0,1,1,0,0,0,0,1,1,0,0,87.4,4045,87.04117647058824,5855.8,2,0,1,Offer discount or cheaper plan options
0,32,0,0,0,0,0,32.957195,-117.202542,0,0,35,0,1,19.07,1,1,2,17,0,0,0,0,1,0,0,1,0,1,0,86.45,3133,84.14166666666667,3025.75,2,1,1,Offer discount or cheaper plan options
0,21,1,0,1,0,0,32.957195,-117.202542,1,1,56,0,1,19.16,1,1,2,48,0,1,0,0,1,1,1,0,1,1,0,98.25,4427,96.63771929824561,5502.0,4,0,1,Offer discount or cheaper plan options
0,46,0,0,1,0,0,32.957195,-117.202542,1,1,9,5,1,31.75,0,1,2,25,0,0,1,0,0,0,0,1,0,1,0,75.75,3460,65.59,681.75,1,1,1,"Recommend service bundles (OTT, backup, etc.)"
1,55,0,0,0,0,0,32.957195,-117.202542,0,0,48,0,1,24.73,1,1,2,4,0,1,1,0,1,1,1,1,1,1,1,106.1,2429,103.73061224489797,5092.799999999999,5,1,1,Offer discount or cheaper plan options
0,23,1,0,0,0,0,32.957195,-117.202542,0,0,34,0,1,7.99,1,1,2,76,1,1,1,0,1,1,1,1,0,1,1,109.8,794,102.49285714285715,3733.2,6,0,1,Offer discount or cheaper plan options
1,61,0,0,1,0,0,32.957195,-117.202542,1,1,11,4,1,13.33,0,1,2,19,0,0,0,0,1,0,0,0,0,1,0,79.5,2002,72.375,874.5,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,30,0,0,0,0,0,32.957195,-117.202542,0,0,1,5,1,34.47,1,1,2,59,0,0,0,0,0,1,1,1,0,0,1,85.8,1124,42.9,85.8,3,0,1,Provide onboarding support and early engagement offers
0,19,1,0,1,0,0,34.076259,-118.310715,1,1,3,5,1,44.46,0,1,1,51,0,0,0,0,0,0,1,1,0,0,1,44.3,617,33.625,132.89999999999998,2,0,1,Provide onboarding support and early engagement offers
1,37,0,0,1,0,0,34.027337,-118.28515,0,0,50,0,1,20.88,1,1,2,13,1,0,1,0,1,1,1,1,0,0,1,105.95,3795,104.74117647058824,5297.5,5,1,1,Offer discount or cheaper plan options
1,32,0,0,0,0,0,34.065875,-118.238728,0,0,5,5,1,31.14,0,1,2,5,0,0,0,0,0,0,0,1,0,1,0,69.75,3503,54.1,348.75,1,0,1,Provide onboarding support and early engagement offers
1,44,0,0,1,0,0,34.044639,-118.240413,1,1,51,0,1,21.08,1,1,2,9,0,0,0,0,1,1,1,1,0,1,0,94.65,4403,92.55288461538461,4827.150000000001,4,0,1,Offer discount or cheaper plan options
0,57,0,0,0,0,0,34.043144,-118.251977,0,0,46,0,1,6.18,1,1,0,8,0,0,0,0,1,1,1,0,0,0,0,96.05,6021,93.6063829787234,4418.3,3,0,1,Offer discount or cheaper plan options
0,41,0,0,1,0,0,34.017697,-118.200577,1,1,41,0,1,5.01,1,1,2,10,1,1,1,1,1,1,1,1,0,1,0,113.6,1335,109.40357142857142,4657.599999999999,6,0,1,Offer discount or cheaper plan options
0,37,0,0,0,0,0,34.046174,-118.446333,0,0,29,0,1,44.33,0,1,2,7,0,0,0,0,1,0,0,1,0,1,0,78.9,1521,79.47166666666666,2288.1000000000004,2,0,1,Encourage long-term contract with benefits
0,35,0,0,1,0,0,34.002642,-118.287596,1,1,26,0,1,22.33,1,1,1,13,0,1,0,1,0,0,0,1,0,1,0,60.05,7000,59.85740740740741,1561.3,2,0,1,Encourage long-term contract with benefits
0,31,0,0,0,0,0,33.954017,-118.402447,0,0,1,5,0,0.0,0,1,1,8,0,0,0,0,1,0,0,1,0,1,0,34.7,6937,17.35,34.7,2,0,1,Provide onboarding support and early engagement offers
1,46,0,0,0,0,0,33.958149,-118.308441,0,0,3,5,1,14.28,1,1,2,21,0,0,0,0,0,1,1,1,0,1,0,85.3,1195,66.2,255.89999999999998,3,0,1,Provide onboarding support and early engagement offers
0,41,0,0,1,0,0,34.001617,-118.222274,1,1,66,1,1,48.77,1,1,2,12,0,1,1,0,1,1,1,0,1,1,1,102.45,5757,98.73358208955223,6761.7,4,0,1,Offer discount or cheaper plan options
0,22,1,0,1,0,0,33.927254,-118.249826,1,1,21,4,1,38.52,1,1,2,59,1,0,1,0,1,1,1,1,0,1,0,104.4,6033,100.01136363636364,2192.4,5,1,1,Offer discount or cheaper plan options
1,59,0,0,0,0,0,34.003553,-118.308933,0,0,1,0,1,40.71,1,1,2,25,0,0,1,0,1,1,1,1,0,1,0,99.75,309,49.875,99.75,4,0,1,Provide onboarding support and early engagement offers
1,39,0,0,0,0,0,34.002028,-118.430656,0,0,4,0,1,28.89,0,1,1,3,0,0,1,1,1,1,1,1,0,1,0,74.4,467,59.94,297.6,4,0,1,Provide onboarding support and early engagement offers
0,23,1,0,0,0,0,33.993991,-118.39704,0,0,9,0,1,13.86,0,1,2,76,1,0,0,0,0,0,1,1,0,1,1,74.25,5447,63.964999999999996,668.25,3,1,1,Encourage long-term contract with benefits
1,50,0,0,0,0,0,33.914775,-118.348083,0,0,1,0,1,22.05,1,1,0,28,0,0,0,0,1,0,0,1,0,1,0,59.85,5873,29.925,59.85,2,0,1,Provide onboarding support and early engagement offers
1,54,0,0,0,0,0,33.923573,-118.200669,0,0,9,0,0,0.0,0,1,0,20,0,0,0,0,1,1,1,0,0,1,0,45.4,3026,41.88,408.59999999999997,3,1,1,Encourage long-term contract with benefits
0,54,0,0,0,0,0,34.074572,-118.831181,0,0,1,0,1,32.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.5,1006,9.75,19.5,0,1,1,Provide onboarding support and early engagement offers
1,56,0,0,0,0,0,34.079449,-118.548306,0,0,1,0,1,45.5,0,1,2,12,0,0,0,0,0,0,0,1,0,1,0,69.9,5441,34.95,69.9,1,0,1,Provide onboarding support and early engagement offers
0,50,0,0,0,0,0,33.830453,-118.384565,0,0,2,0,1,6.2,0,1,2,6,0,1,0,0,1,0,0,1,0,1,0,87.15,5468,61.25,174.3,3,0,1,Provide onboarding support and early engagement offers
0,47,0,0,1,0,0,33.977468,-118.445475,1,1,3,0,1,38.09,1,1,2,30,0,0,0,0,0,1,1,1,0,1,0,84.75,3320,66.2125,254.25,3,0,1,Provide onboarding support and early engagement offers
1,40,0,0,0,0,0,33.936291,-118.332639,0,0,14,4,1,28.65,1,1,0,27,0,0,0,1,1,0,0,1,0,1,0,89.95,4161,78.56,1259.3,2,1,1,Offer discount or cheaper plan options
1,33,0,0,0,0,0,33.850504,-118.039892,0,0,2,0,1,48.66,0,1,2,21,0,0,0,0,1,0,0,1,0,0,0,79.0,5943,47.88333333333333,158.0,2,1,1,Provide onboarding support and early engagement offers
0,39,0,0,0,0,0,33.801869,-117.995068,0,0,18,4,1,8.95,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,20.15,4204,20.571052631578947,362.7,0,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,60,0,0,0,0,0,33.391181,-118.421305,0,0,1,0,1,17.54,0,1,2,16,0,0,0,0,0,0,0,1,0,1,0,71.65,1924,35.825,71.65,1,0,1,Provide onboarding support and early engagement offers
0,35,0,0,0,0,0,33.887676,-118.127289,0,0,4,0,1,37.66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.35,2486,15.5,81.4,0,1,1,Provide onboarding support and early engagement offers
0,26,1,0,0,0,0,33.840524,-118.148403,0,0,38,0,1,17.66,0,1,2,41,0,1,1,1,0,0,1,1,0,1,1,84.25,5705,83.7051282051282,3201.5,3,0,1,Offer discount or cheaper plan options
0,32,0,0,0,0,0,33.794209,-118.317354,0,0,12,4,1,42.55,0,1,2,18,0,0,0,0,0,1,1,1,0,0,0,78.1,5637,72.86923076923077,937.1999999999999,3,0,1,Encourage long-term contract with benefits
0,20,1,0,1,0,0,33.75462,-118.071128,1,1,19,4,1,21.71,1,1,2,47,0,0,1,0,0,1,1,0,0,0,1,89.65,3626,88.0525,1703.3500000000001,2,0,1,Offer discount or cheaper plan options
0,35,0,0,0,0,0,33.822295,-118.26411,0,0,10,4,1,37.36,1,1,2,28,1,0,0,0,1,1,1,1,0,1,0,98.7,552,88.47727272727273,987.0,5,1,1,Offer discount or cheaper plan options
0,63,0,0,0,0,0,33.823943,-118.111335,0,0,1,0,1,7.26,0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,76.35,4983,38.175,76.35,1,1,1,Provide onboarding support and early engagement offers
0,51,0,0,0,0,0,33.819814,-118.222416,0,0,23,4,1,33.44,1,1,2,11,0,1,0,0,0,0,0,1,0,1,0,79.15,2816,69.87291666666667,1820.45,2,1,1,Encourage long-term contract with benefits
0,44,0,0,0,0,0,34.282704,-118.312929,0,0,31,0,1,33.38,1,1,2,27,0,0,0,0,1,0,0,1,0,1,1,86.55,3185,84.29375,2683.0499999999997,2,0,1,Offer discount or cheaper plan options
1,47,0,0,0,0,0,34.296574,-118.244839,0,0,19,4,1,1.79,0,1,2,14,0,1,0,0,0,0,0,0,0,1,1,73.85,1304,71.225,1403.1499999999999,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,44,0,0,0,0,0,34.162515,-118.203869,0,0,24,0,1,24.76,0,1,2,2,0,0,0,1,1,1,1,1,0,1,0,96.0,4833,84.898,2304.0,4,0,1,Offer discount or cheaper plan options
1,57,0,0,0,0,0,34.182378,-118.262922,0,0,1,0,1,12.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20.05,5034,10.025,20.05,0,0,1,Provide onboarding support and early engagement offers
1,53,0,0,1,0,0,34.129058,-118.759788,0,0,65,0,1,41.88,1,1,2,7,1,0,1,1,1,1,1,1,2,0,0,108.65,5657,105.12045454545455,7062.25,5,1,1,Offer discount or cheaper plan options
1,28,1,0,0,0,0,34.370378,-118.504118,0,0,10,4,1,34.44,0,1,0,69,0,0,0,0,0,0,1,1,0,1,0,45.55,1404,36.6,455.5,2,0,1,Encourage long-term contract with benefits
0,36,0,0,1,0,0,34.236683,-118.517588,1,1,2,5,0,0.0,0,1,1,12,0,0,0,0,0,1,1,0,0,1,0,35.1,5161,22.916666666666668,70.2,2,0,1,Provide onboarding support and early engagement offers
1,47,0,0,0,0,0,34.281911,-118.556218,0,0,1,5,1,48.58,0,1,1,21,0,0,0,0,0,0,0,1,0,0,1,46.2,803,23.1,46.2,1,0,1,Provide onboarding support and early engagement offers
0,29,1,0,0,0,0,34.255442,-118.421314,0,0,1,5,1,30.92,0,1,1,69,0,0,0,0,0,0,1,1,0,0,0,45.15,43,22.575,45.15,2,1,1,Provide onboarding support and early engagement offers
0,31,0,0,1,0,0,34.291273,-118.505104,1,1,19,4,1,25.75,0,1,2,22,1,0,0,0,0,0,0,1,0,1,0,73.2,3707,72.05499999999999,1390.8,2,0,1,Encourage long-term contract with benefits
1,46,0,0,0,0,0,34.266389,-118.459744,0,0,52,0,1,48.13,0,1,2,12,0,1,0,0,0,1,1,0,0,1,0,85.35,786,81.86037735849057,4438.2,3,1,1,Offer discount or cheaper plan options
0,23,1,0,0,0,0,34.422519,-118.420717,0,0,1,5,1,5.12,0,1,1,30,0,0,0,0,0,0,1,1,0,0,1,45.95,237,22.975,45.95,2,0,1,Provide onboarding support and early engagement offers
0,55,0,0,0,0,0,34.130992,-118.894673,0,0,3,5,1,46.36,0,1,2,4,0,1,0,0,1,0,0,1,0,0,0,83.75,5882,61.8125,251.25,3,0,1,Provide onboarding support and early engagement offers
1,38,0,0,0,0,0,34.17847,-118.459472,0,0,1,0,1,27.89,0,1,2,20,0,0,0,0,0,0,0,1,0,1,0,70.05,5409,35.025,70.05,1,0,1,Provide onboarding support and early engagement offers
1,61,0,0,0,0,0,34.146957,-118.432138,0,0,2,5,1,43.47,1,1,2,30,0,0,0,0,0,1,1,1,0,1,0,86.0,5567,55.15,172.0,3,0,1,Provide onboarding support and early engagement offers
0,35,0,0,0,0,0,34.1692,-118.372498,0,0,16,4,1,46.99,1,1,2,17,0,0,0,0,0,0,0,1,0,0,0,72.65,4446,70.25294117647059,1162.4,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,30,0,0,1,0,0,34.207295,-118.400022,1,1,1,5,1,16.66,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,21.0,1820,10.5,21.0,0,0,1,Provide onboarding support and early engagement offers
1,21,1,0,0,0,0,34.074492,-118.01462,0,0,56,0,1,25.41,1,1,2,51,0,1,0,1,0,1,1,1,0,1,0,94.45,6521,89.90526315789474,5289.2,4,0,1,Offer discount or cheaper plan options
0,54,0,0,0,0,0,34.050322,-118.147037,0,0,44,0,1,40.17,1,1,2,6,0,1,1,0,0,0,0,1,0,1,0,84.8,4057,85.83444444444444,3731.2,2,0,1,Offer discount or cheaper plan options
1,50,0,0,0,0,0,34.035602,-117.591528,0,0,1,5,1,6.95,0,1,1,11,0,0,1,0,0,0,0,1,0,0,1,50.9,5281,25.45,50.9,1,1,1,Provide onboarding support and early engagement offers
